,BarNom,Fecha,BarCMgMed [US$/MWh],BarCMgMax [US$/MWh],BarCMgMin [US$/MWh],subestacion,tension_kv
0,Agua Santa 110,2024-01-01,33.67811666666667,78.14698,0.0,S/E AGUA SANTA,110
1,Agua Santa 110,2024-02-01,38.295425,99.9827,0.0,S/E AGUA SANTA,110
2,Agua Santa 110,2024-03-01,43.74606708333334,124.80316,0.0,S/E AGUA SANTA,110
3,Agua Santa 110,2024-04-01,44.245180833333336,96.82595,0.0,S/E AGUA SANTA,110
4,Agua Santa 110,2024-05-01,40.01020125,103.67814,0.0,S/E AGUA SANTA,110
5,Agua Santa 110,2024-06-01,36.1660275,80.09873,0.0,S/E AGUA SANTA,110
6,Agua Santa 110,2024-07-01,31.066648333333333,97.17957,0.0,S/E AGUA SANTA,110
7,Agua Santa 110,2024-08-01,33.02192625,125.24209,0.0,S/E AGUA SANTA,110
8,Agua Santa 110,2024-09-01,24.992193333333333,138.09859,0.0,S/E AGUA SANTA,110
9,Agua Santa 110,2024-10-01,20.320189166666665,82.44456,0.0,S/E AGUA SANTA,110
10,Agua Santa 110,2024-11-01,21.32199208333333,160.56157,0.0,S/E AGUA SANTA,110
11,Agua Santa 110,2024-12-01,23.02505958333333,96.26778,0.0,S/E AGUA SANTA,110
12,Agua Santa 110,2025-01-01,31.836545416666667,167.3521,0.0,S/E AGUA SANTA,110
13,Agua Santa 110,2025-02-01,38.37342458333333,167.43304,0.0,S/E AGUA SANTA,110
14,Agua Santa 110,2025-03-01,44.43684666666667,168.97038,0.0,S/E AGUA SANTA,110
15,Agua Santa 110,2025-04-01,47.87442625,172.07451,0.0,S/E AGUA SANTA,110
16,Agua Santa 110,2025-05-01,40.7172625,169.08398,0.0,S/E AGUA SANTA,110
17,Agua Santa 110,2025-06-01,37.59955083333333,149.58345,0.0,S/E AGUA SANTA,110
18,Agua Santa 110,2025-07-01,30.740693333333336,190.71271,0.0,S/E AGUA SANTA,110
19,Agua Santa 110,2025-08-01,31.511149583333335,175.54448,0.0,S/E AGUA SANTA,110
20,Agua Santa 110,2025-09-01,24.63019625,164.37985,0.0,S/E AGUA SANTA,110
21,Agua Santa 110,2025-10-01,22.323330833333333,131.62175,0.0,S/E AGUA SANTA,110
22,Agua Santa 110,2025-11-01,24.322054166666664,167.32211,0.0,S/E AGUA SANTA,110
23,Agua Santa 110,2025-12-01,23.71436375,131.2321,0.0,S/E AGUA SANTA,110
24,Agua Santa 110,2026-01-01,31.5755,168.81027,0.0,S/E AGUA SANTA,110
25,Agua Santa 110,2026-02-01,39.13436125,179.40001,0.0,S/E AGUA SANTA,110
26,Agua Santa 110,2026-03-01,50.557390416666664,261.58246,0.0,S/E AGUA SANTA,110
27,Agua Santa 110,2026-04-01,47.24946458333333,170.08087,0.0,S/E AGUA SANTA,110
28,Agua Santa 110,2026-05-01,38.442399583333334,170.58029,0.0,S/E AGUA SANTA,110
29,Agua Santa 110,2026-06-01,34.50826166666667,120.5672,0.0,S/E AGUA SANTA,110
30,Agua Santa 110,2026-07-01,29.724410000000002,149.20007,0.0,S/E AGUA SANTA,110
31,Agua Santa 110,2026-08-01,30.45538833333333,177.00464,0.0,S/E AGUA SANTA,110
32,Agua Santa 110,2026-09-01,23.246233750000002,152.74506,0.0,S/E AGUA SANTA,110
33,Agua Santa 110,2026-10-01,21.402314583333332,165.56215,0.0,S/E AGUA SANTA,110
34,Agua Santa 110,2026-11-01,22.942531666666667,183.67624,0.0,S/E AGUA SANTA,110
35,Agua Santa 110,2026-12-01,23.033480833333332,168.8212,0.0,S/E AGUA SANTA,110
36,Agua Santa 110,2027-01-01,30.863648333333334,166.58148,0.0,S/E AGUA SANTA,110
37,Agua Santa 110,2027-02-01,36.27598375,169.61459,0.0,S/E AGUA SANTA,110
38,Agua Santa 110,2027-03-01,44.56152875,232.47467,0.0,S/E AGUA SANTA,110
39,Agua Santa 110,2027-04-01,45.4005775,171.04843,0.0,S/E AGUA SANTA,110
40,Agua Santa 110,2027-05-01,38.44246541666667,171.45676,0.0,S/E AGUA SANTA,110
41,Agua Santa 110,2027-06-01,34.714315416666665,122.05054,0.0,S/E AGUA SANTA,110
42,Agua Santa 110,2027-07-01,29.357729583333334,77.93053,0.0,S/E AGUA SANTA,110
43,Agua Santa 110,2027-08-01,29.8444775,200.95158,0.0,S/E AGUA SANTA,110
44,Agua Santa 110,2027-09-01,23.682493750000003,166.43114,0.0,S/E AGUA SANTA,110
45,Agua Santa 110,2027-10-01,21.4371975,177.31099,0.0,S/E AGUA SANTA,110
46,Agua Santa 110,2027-11-01,24.743011666666664,169.65346,0.0,S/E AGUA SANTA,110
47,Agua Santa 110,2027-12-01,25.232433333333333,169.6461,0.0,S/E AGUA SANTA,110
48,Agua Santa 110,2028-01-01,32.75457458333333,170.97574,0.0,S/E AGUA SANTA,110
49,Agua Santa 110,2028-02-01,39.15088375,179.51997,0.0,S/E AGUA SANTA,110
50,Agua Santa 110,2028-03-01,47.2354225,196.60309,0.0,S/E AGUA SANTA,110
51,Agua Santa 110,2028-04-01,41.43653375,107.28239,0.0,S/E AGUA SANTA,110
52,Agua Santa 110,2028-05-01,36.527379583333335,90.69351,0.0,S/E AGUA SANTA,110
53,Agua Santa 110,2028-06-01,32.1607425,83.74207,0.0,S/E AGUA SANTA,110
54,Agua Santa 110,2028-07-01,26.407405416666666,73.00111,0.0,S/E AGUA SANTA,110
55,Agua Santa 110,2028-08-01,25.256235416666666,98.10349,0.0,S/E AGUA SANTA,110
56,Agua Santa 110,2028-09-01,19.708431666666666,72.21641,0.0,S/E AGUA SANTA,110
57,Agua Santa 110,2028-10-01,16.888586666666665,73.31413,0.0,S/E AGUA SANTA,110
58,Agua Santa 110,2028-11-01,19.318187916666666,80.66644,0.0,S/E AGUA SANTA,110
59,Agua Santa 110,2028-12-01,19.11914666666667,69.40691,0.0,S/E AGUA SANTA,110
60,Agua Santa 110,2029-01-01,25.79191,88.49947,0.0,S/E AGUA SANTA,110
61,Agua Santa 110,2029-02-01,31.23650375,98.94511,0.0,S/E AGUA SANTA,110
62,Agua Santa 110,2029-03-01,40.107641666666666,98.96,0.0,S/E AGUA SANTA,110
63,Agua Santa 110,2029-04-01,41.71182041666667,89.3189,0.0,S/E AGUA SANTA,110
64,Agua Santa 110,2029-05-01,40.30553833333334,204.35547,0.0,S/E AGUA SANTA,110
65,Agua Santa 110,2029-06-01,35.30786666666666,130.32094,0.0,S/E AGUA SANTA,110
66,Agua Santa 110,2029-07-01,29.95217375,197.75507,0.0,S/E AGUA SANTA,110
67,Agua Santa 110,2029-08-01,27.97489125,88.86707,0.0,S/E AGUA SANTA,110
68,Agua Santa 110,2029-09-01,21.045743333333334,84.80882,0.0,S/E AGUA SANTA,110
69,Agua Santa 110,2029-10-01,19.118705000000002,81.11404,0.0,S/E AGUA SANTA,110
70,Agua Santa 110,2029-11-01,21.64308625,88.30103,0.0,S/E AGUA SANTA,110
71,Agua Santa 110,2029-12-01,21.073425,88.05432,0.0,S/E AGUA SANTA,110
72,Agua Santa 110,2030-01-01,28.857567500000002,109.70282,0.0,S/E AGUA SANTA,110
73,Agua Santa 110,2030-02-01,34.6134325,175.45992,0.0,S/E AGUA SANTA,110
74,Agua Santa 110,2030-03-01,43.01325458333333,125.43255,0.0,S/E AGUA SANTA,110
75,Agua Santa 110,2030-04-01,43.97311,192.91962,0.0,S/E AGUA SANTA,110
76,Agua Santa 110,2030-05-01,41.18468666666667,199.6922,0.0,S/E AGUA SANTA,110
77,Agua Santa 110,2030-06-01,37.85572375,112.31587,0.0,S/E AGUA SANTA,110
78,Agua Santa 110,2030-07-01,30.621535416666664,106.65974,0.0,S/E AGUA SANTA,110
79,Agua Santa 110,2030-08-01,28.459157083333334,127.99409,0.0,S/E AGUA SANTA,110
80,Agua Santa 110,2030-09-01,21.803706666666667,85.86157,0.0,S/E AGUA SANTA,110
81,Agua Santa 110,2030-10-01,19.499189166666667,88.51834,0.0,S/E AGUA SANTA,110
82,Agua Santa 110,2030-11-01,20.58414625,89.36278,0.0,S/E AGUA SANTA,110
83,Agua Santa 110,2030-12-01,20.977714583333334,85.99171,0.0,S/E AGUA SANTA,110
84,Agua Santa 110,2031-01-01,29.452370000000002,174.01076,0.0,S/E AGUA SANTA,110
85,Agua Santa 110,2031-02-01,36.1808775,200.30266,0.0,S/E AGUA SANTA,110
86,Agua Santa 110,2031-03-01,44.20410375,194.43585,0.0,S/E AGUA SANTA,110
87,Agua Santa 110,2031-04-01,44.52210375000001,153.72971,0.0,S/E AGUA SANTA,110
88,Agua Santa 110,2031-05-01,42.61769916666667,208.86804,0.0,S/E AGUA SANTA,110
89,Agua Santa 110,2031-06-01,40.03311166666666,128.9678,0.0,S/E AGUA SANTA,110
90,Agua Santa 110,2031-07-01,30.815520833333334,115.022,0.0,S/E AGUA SANTA,110
91,Agua Santa 110,2031-08-01,29.579749583333335,134.07242,0.0,S/E AGUA SANTA,110
92,Agua Santa 110,2031-09-01,21.79930125,92.38921,0.0,S/E AGUA SANTA,110
93,Agua Santa 110,2031-10-01,17.98194625,192.34058,0.0,S/E AGUA SANTA,110
94,Agua Santa 110,2031-11-01,21.696522083333335,117.03677,0.0,S/E AGUA SANTA,110
95,Agua Santa 110,2031-12-01,20.75165791666667,111.72419,0.0,S/E AGUA SANTA,110
96,Agua Santa 110,2032-01-01,30.91034,112.78641,0.0,S/E AGUA SANTA,110
97,Agua Santa 110,2032-02-01,38.49507958333333,283.54608,0.0,S/E AGUA SANTA,110
98,Agua Santa 110,2032-03-01,46.32738708333333,230.054,0.0,S/E AGUA SANTA,110
99,Agua Santa 110,2032-04-01,46.80007583333333,274.10477,0.0,S/E AGUA SANTA,110
100,Agua Santa 110,2032-05-01,45.534263333333335,201.98216,0.0,S/E AGUA SANTA,110
101,Agua Santa 110,2032-06-01,41.69115,131.117,0.0,S/E AGUA SANTA,110
102,Agua Santa 110,2032-07-01,33.76841708333333,297.4278,0.0,S/E AGUA SANTA,110
103,Agua Santa 110,2032-08-01,32.609384166666665,205.39456,0.0,S/E AGUA SANTA,110
104,Agua Santa 110,2032-09-01,24.69761,302.45325,0.0,S/E AGUA SANTA,110
105,Agua Santa 110,2032-10-01,20.282551666666667,95.69785,0.0,S/E AGUA SANTA,110
106,Agua Santa 110,2032-11-01,23.243447500000002,283.19479,0.0,S/E AGUA SANTA,110
107,Agua Santa 110,2032-12-01,21.9886525,103.44044,0.0,S/E AGUA SANTA,110
108,Agua Santa 110,2033-01-01,34.39679208333333,204.80417,0.0,S/E AGUA SANTA,110
109,Agua Santa 110,2033-02-01,41.369925,280.07004,0.0,S/E AGUA SANTA,110
110,Agua Santa 110,2033-03-01,49.986488333333334,253.3976,0.0,S/E AGUA SANTA,110
111,Agua Santa 110,2033-04-01,50.23503125,293.59238,0.0,S/E AGUA SANTA,110
112,Agua Santa 110,2033-05-01,48.59136708333333,191.82826,0.0,S/E AGUA SANTA,110
113,Agua Santa 110,2033-06-01,44.314805416666665,240.39787,0.0,S/E AGUA SANTA,110
114,Agua Santa 110,2033-07-01,34.76050416666667,125.65308,0.0,S/E AGUA SANTA,110
115,Agua Santa 110,2033-08-01,33.34018,196.25777,0.0,S/E AGUA SANTA,110
116,Agua Santa 110,2033-09-01,24.89840375,123.9124,0.0,S/E AGUA SANTA,110
117,Agua Santa 110,2033-10-01,21.011612500000002,162.11559,0.0,S/E AGUA SANTA,110
118,Agua Santa 110,2033-11-01,25.27474375,131.18181,0.0,S/E AGUA SANTA,110
119,Agua Santa 110,2033-12-01,24.697848333333337,117.64989,0.0,S/E AGUA SANTA,110
120,Agua Santa 110,2034-01-01,36.85507375,284.7572,0.0,S/E AGUA SANTA,110
121,Agua Santa 110,2034-02-01,43.5010825,281.25113,0.0,S/E AGUA SANTA,110
122,Agua Santa 110,2034-03-01,53.603325000000005,285.7858,0.0,S/E AGUA SANTA,110
123,Agua Santa 220,2024-01-01,33.73956041666667,78.4365,0.0,S/E AGUA SANTA,220
124,Agua Santa 220,2024-02-01,38.34936416666667,100.35156,0.0,S/E AGUA SANTA,220
125,Agua Santa 220,2024-03-01,43.841492916666674,125.19543,0.0,S/E AGUA SANTA,220
126,Agua Santa 220,2024-04-01,44.273415416666666,97.12297,0.0,S/E AGUA SANTA,220
127,Agua Santa 220,2024-05-01,39.996840416666664,103.97245,0.0,S/E AGUA SANTA,220
128,Agua Santa 220,2024-06-01,36.16462333333333,80.33278,0.0,S/E AGUA SANTA,220
129,Agua Santa 220,2024-07-01,31.052860416666665,97.40648,0.0,S/E AGUA SANTA,220
130,Agua Santa 220,2024-08-01,33.08070291666667,125.36692,0.0,S/E AGUA SANTA,220
131,Agua Santa 220,2024-09-01,25.0277675,138.22734,0.0,S/E AGUA SANTA,220
132,Agua Santa 220,2024-10-01,20.346534166666668,82.59767,0.0,S/E AGUA SANTA,220
133,Agua Santa 220,2024-11-01,21.353330833333334,160.86476,0.0,S/E AGUA SANTA,220
134,Agua Santa 220,2024-12-01,23.0596025,96.18127,0.0,S/E AGUA SANTA,220
135,Agua Santa 220,2025-01-01,31.861535,167.20238,0.0,S/E AGUA SANTA,220
136,Agua Santa 220,2025-02-01,38.39585708333333,167.31059,0.0,S/E AGUA SANTA,220
137,Agua Santa 220,2025-03-01,44.45199125,168.9697,0.0,S/E AGUA SANTA,220
138,Agua Santa 220,2025-04-01,47.85710875,172.07759,0.0,S/E AGUA SANTA,220
139,Agua Santa 220,2025-05-01,40.74619125,168.99246,0.0,S/E AGUA SANTA,220
140,Agua Santa 220,2025-06-01,37.6239875,149.46999,0.0,S/E AGUA SANTA,220
141,Agua Santa 220,2025-07-01,30.755040833333336,190.78836,0.0,S/E AGUA SANTA,220
142,Agua Santa 220,2025-08-01,31.53923958333333,174.98282,0.0,S/E AGUA SANTA,220
143,Agua Santa 220,2025-09-01,24.64824708333333,164.16362,0.0,S/E AGUA SANTA,220
144,Agua Santa 220,2025-10-01,22.330954166666668,131.4408,0.0,S/E AGUA SANTA,220
145,Agua Santa 220,2025-11-01,24.337382083333335,167.15407,0.0,S/E AGUA SANTA,220
146,Agua Santa 220,2025-12-01,23.719565833333334,131.18036,0.0,S/E AGUA SANTA,220
147,Agua Santa 220,2026-01-01,31.585791666666665,168.64049,0.0,S/E AGUA SANTA,220
148,Agua Santa 220,2026-02-01,39.12674583333334,179.67532,0.0,S/E AGUA SANTA,220
149,Agua Santa 220,2026-03-01,50.54515791666666,262.01138,0.0,S/E AGUA SANTA,220
150,Agua Santa 220,2026-04-01,47.23074458333334,170.22653,0.0,S/E AGUA SANTA,220
151,Agua Santa 220,2026-05-01,38.461167499999995,170.48792,0.0,S/E AGUA SANTA,220
152,Agua Santa 220,2026-06-01,34.5167925,120.60712,0.0,S/E AGUA SANTA,220
153,Agua Santa 220,2026-07-01,29.724367083333334,149.08533,0.0,S/E AGUA SANTA,220
154,Agua Santa 220,2026-08-01,30.483565,176.55557,0.0,S/E AGUA SANTA,220
155,Agua Santa 220,2026-09-01,23.255983333333333,152.93149,0.0,S/E AGUA SANTA,220
156,Agua Santa 220,2026-10-01,21.40638416666667,165.15627,0.0,S/E AGUA SANTA,220
157,Agua Santa 220,2026-11-01,22.953674166666662,183.52397,0.0,S/E AGUA SANTA,220
158,Agua Santa 220,2026-12-01,23.043945416666663,168.6899,0.0,S/E AGUA SANTA,220
159,Agua Santa 220,2027-01-01,30.86479375,166.51161,0.0,S/E AGUA SANTA,220
160,Agua Santa 220,2027-02-01,36.26259958333333,169.45699,0.0,S/E AGUA SANTA,220
161,Agua Santa 220,2027-03-01,44.544101250000004,232.96724,0.0,S/E AGUA SANTA,220
162,Agua Santa 220,2027-04-01,45.37970625,171.06522,0.0,S/E AGUA SANTA,220
163,Agua Santa 220,2027-05-01,38.464373333333334,171.368,0.0,S/E AGUA SANTA,220
164,Agua Santa 220,2027-06-01,34.73224916666667,122.23992,0.0,S/E AGUA SANTA,220
165,Agua Santa 220,2027-07-01,29.367485416666668,77.94709,0.0,S/E AGUA SANTA,220
166,Agua Santa 220,2027-08-01,29.87249208333333,200.43829,0.0,S/E AGUA SANTA,220
167,Agua Santa 220,2027-09-01,23.694940833333334,166.02878,0.0,S/E AGUA SANTA,220
168,Agua Santa 220,2027-10-01,21.449863333333337,177.20357,0.0,S/E AGUA SANTA,220
169,Agua Santa 220,2027-11-01,24.762863333333332,169.48227,0.0,S/E AGUA SANTA,220
170,Agua Santa 220,2027-12-01,25.251048333333333,169.47942,0.0,S/E AGUA SANTA,220
171,Agua Santa 220,2028-01-01,32.757115416666664,170.64481,0.0,S/E AGUA SANTA,220
172,Agua Santa 220,2028-02-01,39.13360708333333,179.75836,0.0,S/E AGUA SANTA,220
173,Agua Santa 220,2028-03-01,47.21044166666667,196.67188,0.0,S/E AGUA SANTA,220
174,Agua Santa 220,2028-04-01,41.425375,107.23724,0.0,S/E AGUA SANTA,220
175,Agua Santa 220,2028-05-01,36.53247041666667,90.78841,0.0,S/E AGUA SANTA,220
176,Agua Santa 220,2028-06-01,32.169254583333334,83.83691,0.0,S/E AGUA SANTA,220
177,Agua Santa 220,2028-07-01,26.409345416666667,73.12959,0.0,S/E AGUA SANTA,220
178,Agua Santa 220,2028-08-01,25.271660416666666,97.97997,0.0,S/E AGUA SANTA,220
179,Agua Santa 220,2028-09-01,19.7043275,72.27367,0.0,S/E AGUA SANTA,220
180,Agua Santa 220,2028-10-01,16.878131666666665,73.43565,0.0,S/E AGUA SANTA,220
181,Agua Santa 220,2028-11-01,19.321356249999997,80.60345,0.0,S/E AGUA SANTA,220
182,Agua Santa 220,2028-12-01,19.12030375,69.61967,0.0,S/E AGUA SANTA,220
183,Agua Santa 220,2029-01-01,25.78063625,88.66559,0.0,S/E AGUA SANTA,220
184,Agua Santa 220,2029-02-01,31.206992916666668,98.9568,0.0,S/E AGUA SANTA,220
185,Agua Santa 220,2029-03-01,40.096889583333336,98.97775,0.0,S/E AGUA SANTA,220
186,Agua Santa 220,2029-04-01,41.694217916666666,89.37535,0.0,S/E AGUA SANTA,220
187,Agua Santa 220,2029-05-01,40.29608583333333,204.16243,0.0,S/E AGUA SANTA,220
188,Agua Santa 220,2029-06-01,35.289653333333334,130.18597,0.0,S/E AGUA SANTA,220
189,Agua Santa 220,2029-07-01,29.944147083333334,197.51981,0.0,S/E AGUA SANTA,220
190,Agua Santa 220,2029-08-01,27.975524583333335,88.63345,0.0,S/E AGUA SANTA,220
191,Agua Santa 220,2029-09-01,21.043495416666666,84.74815,0.0,S/E AGUA SANTA,220
192,Agua Santa 220,2029-10-01,19.1215675,80.95709,0.0,S/E AGUA SANTA,220
193,Agua Santa 220,2029-11-01,21.639167083333334,88.13451,0.0,S/E AGUA SANTA,220
194,Agua Santa 220,2029-12-01,21.068728750000002,88.07275,0.0,S/E AGUA SANTA,220
195,Agua Santa 220,2030-01-01,28.843606249999997,109.55777,0.0,S/E AGUA SANTA,220
196,Agua Santa 220,2030-02-01,34.57980791666667,175.28197,0.0,S/E AGUA SANTA,220
197,Agua Santa 220,2030-03-01,42.99844208333334,125.22703,0.0,S/E AGUA SANTA,220
198,Agua Santa 220,2030-04-01,43.95146416666666,192.84511,0.0,S/E AGUA SANTA,220
199,Agua Santa 220,2030-05-01,41.177202083333334,199.49884,0.0,S/E AGUA SANTA,220
200,Agua Santa 220,2030-06-01,37.8374475,112.19923,0.0,S/E AGUA SANTA,220
201,Agua Santa 220,2030-07-01,30.61074041666667,106.51706,0.0,S/E AGUA SANTA,220
202,Agua Santa 220,2030-08-01,28.445201249999997,127.47098,0.0,S/E AGUA SANTA,220
203,Agua Santa 220,2030-09-01,21.797236666666667,85.80458,0.0,S/E AGUA SANTA,220
204,Agua Santa 220,2030-10-01,19.500611666666668,88.35847,0.0,S/E AGUA SANTA,220
205,Agua Santa 220,2030-11-01,20.573982083333334,89.19498,0.0,S/E AGUA SANTA,220
206,Agua Santa 220,2030-12-01,20.97080125,86.01871,0.0,S/E AGUA SANTA,220
207,Agua Santa 220,2031-01-01,29.437539583333333,173.74948,0.0,S/E AGUA SANTA,220
208,Agua Santa 220,2031-02-01,36.14153458333333,199.97816,0.0,S/E AGUA SANTA,220
209,Agua Santa 220,2031-03-01,44.1868225,194.09526,0.0,S/E AGUA SANTA,220
210,Agua Santa 220,2031-04-01,44.5023275,153.52798,0.0,S/E AGUA SANTA,220
211,Agua Santa 220,2031-05-01,42.59744333333334,208.6407,0.0,S/E AGUA SANTA,220
212,Agua Santa 220,2031-06-01,40.02025833333334,128.82816,0.0,S/E AGUA SANTA,220
213,Agua Santa 220,2031-07-01,30.805101249999996,114.84163,0.0,S/E AGUA SANTA,220
214,Agua Santa 220,2031-08-01,29.575370000000003,133.46967,0.0,S/E AGUA SANTA,220
215,Agua Santa 220,2031-09-01,21.793879583333336,92.16232,0.0,S/E AGUA SANTA,220
216,Agua Santa 220,2031-10-01,17.983060833333333,191.8669,0.0,S/E AGUA SANTA,220
217,Agua Santa 220,2031-11-01,21.693387916666666,117.06098,0.0,S/E AGUA SANTA,220
218,Agua Santa 220,2031-12-01,20.74489125,111.60559,0.0,S/E AGUA SANTA,220
219,Agua Santa 220,2032-01-01,30.893819166666663,112.60815,0.0,S/E AGUA SANTA,220
220,Agua Santa 220,2032-02-01,38.45976,283.05115,0.0,S/E AGUA SANTA,220
221,Agua Santa 220,2032-03-01,46.30035291666667,229.82706,0.0,S/E AGUA SANTA,220
222,Agua Santa 220,2032-04-01,46.78611458333333,274.57526,0.0,S/E AGUA SANTA,220
223,Agua Santa 220,2032-05-01,45.523097916666664,201.92247,0.0,S/E AGUA SANTA,220
224,Agua Santa 220,2032-06-01,41.67563958333333,130.98837,0.0,S/E AGUA SANTA,220
225,Agua Santa 220,2032-07-01,33.7564875,296.77081,0.0,S/E AGUA SANTA,220
226,Agua Santa 220,2032-08-01,32.59622916666667,204.50562,0.0,S/E AGUA SANTA,220
227,Agua Santa 220,2032-09-01,24.69455625,301.74304,0.0,S/E AGUA SANTA,220
228,Agua Santa 220,2032-10-01,20.287452083333335,95.56118,0.0,S/E AGUA SANTA,220
229,Agua Santa 220,2032-11-01,23.245720000000002,283.2146,0.0,S/E AGUA SANTA,220
230,Agua Santa 220,2032-12-01,21.979927083333333,103.45548,0.0,S/E AGUA SANTA,220
231,Agua Santa 220,2033-01-01,34.37810458333333,204.61507,0.0,S/E AGUA SANTA,220
232,Agua Santa 220,2033-02-01,41.33408416666666,279.68976,0.0,S/E AGUA SANTA,220
233,Agua Santa 220,2033-03-01,49.96732458333333,253.5267,0.0,S/E AGUA SANTA,220
234,Agua Santa 220,2033-04-01,50.22082666666666,294.02911,0.0,S/E AGUA SANTA,220
235,Agua Santa 220,2033-05-01,48.57361666666667,191.65746,0.0,S/E AGUA SANTA,220
236,Agua Santa 220,2033-06-01,44.29948875,240.54037,0.0,S/E AGUA SANTA,220
237,Agua Santa 220,2033-07-01,34.7511225,125.41773,0.0,S/E AGUA SANTA,220
238,Agua Santa 220,2033-08-01,33.33307333333333,195.40869,0.0,S/E AGUA SANTA,220
239,Agua Santa 220,2033-09-01,24.89935875,123.59528,0.0,S/E AGUA SANTA,220
240,Agua Santa 220,2033-10-01,21.015992916666665,161.67688,0.0,S/E AGUA SANTA,220
241,Agua Santa 220,2033-11-01,25.277443333333334,131.2103,0.0,S/E AGUA SANTA,220
242,Agua Santa 220,2033-12-01,24.6919525,117.65746,0.0,S/E AGUA SANTA,220
243,Agua Santa 220,2034-01-01,36.83868458333333,284.37152,0.0,S/E AGUA SANTA,220
244,Agua Santa 220,2034-02-01,43.46650625,281.05762,0.0,S/E AGUA SANTA,220
245,Agua Santa 220,2034-03-01,53.583001249999995,285.93988,0.0,S/E AGUA SANTA,220
246,Algarrobal 220,2024-01-01,35.022039166666666,81.80548,0.0,S/E ALGARROBAL,220
247,Algarrobal 220,2024-02-01,39.75209791666666,107.85026,0.0,S/E ALGARROBAL,220
248,Algarrobal 220,2024-03-01,45.46620541666667,135.15305,0.0,S/E ALGARROBAL,220
249,Algarrobal 220,2024-04-01,43.647690000000004,101.22008,0.0,S/E ALGARROBAL,220
250,Algarrobal 220,2024-05-01,41.1523975,108.16148,0.0,S/E ALGARROBAL,220
251,Algarrobal 220,2024-06-01,37.53274375,83.33498,0.0,S/E ALGARROBAL,220
252,Algarrobal 220,2024-07-01,32.367859583333335,101.68241,0.0,S/E ALGARROBAL,220
253,Algarrobal 220,2024-08-01,34.24540208333333,125.56299,-0.0,S/E ALGARROBAL,220
254,Algarrobal 220,2024-09-01,26.241417916666666,138.22749,0.0,S/E ALGARROBAL,220
255,Algarrobal 220,2024-10-01,21.705049583333334,87.14748,0.0,S/E ALGARROBAL,220
256,Algarrobal 220,2024-11-01,22.75475625,162.77669,0.0,S/E ALGARROBAL,220
257,Algarrobal 220,2024-12-01,23.889020416666668,97.02846,0.0,S/E ALGARROBAL,220
258,Algarrobal 220,2025-01-01,32.1211275,164.56833,0.0,S/E ALGARROBAL,220
259,Algarrobal 220,2025-02-01,38.38643,165.11478,0.0,S/E ALGARROBAL,220
260,Algarrobal 220,2025-03-01,44.83580666666666,168.05644,0.0,S/E ALGARROBAL,220
261,Algarrobal 220,2025-04-01,46.43025666666667,170.37848,0.0,S/E ALGARROBAL,220
262,Algarrobal 220,2025-05-01,41.82337666666667,167.10844,0.0,S/E ALGARROBAL,220
263,Algarrobal 220,2025-06-01,38.504458750000005,148.51962,0.0,S/E ALGARROBAL,220
264,Algarrobal 220,2025-07-01,31.847056666666663,188.89514,0.0,S/E ALGARROBAL,220
265,Algarrobal 220,2025-08-01,32.31897541666667,170.95932,0.0,S/E ALGARROBAL,220
266,Algarrobal 220,2025-09-01,25.736949166666665,165.86748,0.0,S/E ALGARROBAL,220
267,Algarrobal 220,2025-10-01,24.191298333333332,127.32433,0.0,S/E ALGARROBAL,220
268,Algarrobal 220,2025-11-01,25.898478333333333,167.20642,0.0,S/E ALGARROBAL,220
269,Algarrobal 220,2025-12-01,25.458055,128.51384,0.0,S/E ALGARROBAL,220
270,Algarrobal 220,2026-01-01,32.75517708333333,169.90266,0.0,S/E ALGARROBAL,220
271,Algarrobal 220,2026-02-01,40.1518325,184.05582,0.0,S/E ALGARROBAL,220
272,Algarrobal 220,2026-03-01,52.01328958333334,263.78979,-0.0,S/E ALGARROBAL,220
273,Algarrobal 220,2026-04-01,46.696535000000004,168.13275,-0.0,S/E ALGARROBAL,220
274,Algarrobal 220,2026-05-01,40.176230833333335,174.73547,0.0,S/E ALGARROBAL,220
275,Algarrobal 220,2026-06-01,36.44233583333334,124.67912,0.0,S/E ALGARROBAL,220
276,Algarrobal 220,2026-07-01,31.500791250000002,147.22021,0.0,S/E ALGARROBAL,220
277,Algarrobal 220,2026-08-01,31.860467916666664,174.05661,0.0,S/E ALGARROBAL,220
278,Algarrobal 220,2026-09-01,25.081565416666667,152.67038,0.0,S/E ALGARROBAL,220
279,Algarrobal 220,2026-10-01,23.933450833333335,161.0621,0.0,S/E ALGARROBAL,220
280,Algarrobal 220,2026-11-01,24.922310416666665,181.19772,0.0,S/E ALGARROBAL,220
281,Algarrobal 220,2026-12-01,24.81171875,170.23769,0.0,S/E ALGARROBAL,220
282,Algarrobal 220,2027-01-01,32.462460416666666,162.52036,0.0,S/E ALGARROBAL,220
283,Algarrobal 220,2027-02-01,37.72079541666667,168.33604,0.0,S/E ALGARROBAL,220
284,Algarrobal 220,2027-03-01,45.925255,230.69594,-0.0,S/E ALGARROBAL,220
285,Algarrobal 220,2027-04-01,44.907011250000004,169.03284,0.0,S/E ALGARROBAL,220
286,Algarrobal 220,2027-05-01,40.020080416666666,170.23842,0.0,S/E ALGARROBAL,220
287,Algarrobal 220,2027-06-01,36.54524,127.42963,0.0,S/E ALGARROBAL,220
