Unnamed: 0,Latitud,Longitud,NOMBRE,ID_LIN_TRA,PROPIEDAD,TENSION_KV,ESTADO,F_OPERACIO,LONG_KM,PROVINCIA
0,-26.827677561999963,-69.26824026599996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
1,-26.82732838699997,-69.27001435999995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
2,-26.82697603099996,-69.27208383399994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
3,-26.826429793999974,-69.27480631099996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
4,-26.82596351699993,-69.27762580799998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
5,-26.825182624999968,-69.28146195799997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
6,-26.82528864099993,-69.28464062299997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
7,-26.826694069999974,-69.28596391199994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
8,-26.82828148599998,-69.28667795899997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
9,-26.83157952699997,-69.28631533799995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
10,-26.83671468999995,-69.28782631599995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
11,-26.837993061999956,-69.28879560299998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
12,-26.839329266999982,-69.28974611699994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
13,-26.841538915999934,-69.29293600099999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
14,-26.843741764999947,-69.29571639999995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
15,-26.846170233999946,-69.29795131199995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
16,-26.84884607999993,-69.30060264099995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
17,-26.85090518499993,-69.30259764199997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
18,-26.85303497899997,-69.30471137099994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
19,-26.854258562999973,-69.30742487899994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
20,-26.85538318799996,-69.30998042599998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
21,-26.856548243999956,-69.31248959999994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
22,-26.85767928699994,-69.31515064999996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
23,-26.85890635499993,-69.31782668999995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
24,-26.86066161699995,-69.32019009699997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
25,-26.86230194699993,-69.32242405099998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
26,-26.86369201399998,-69.32433348499995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
27,-26.86532501699997,-69.32654068899996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
28,-26.86691661599997,-69.32867697599994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
29,-26.868183234999947,-69.33172489699996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
30,-26.869396302999974,-69.33460461999994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
31,-26.870448142999976,-69.33730502699996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
32,-26.871630822999972,-69.34008744299996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
33,-26.871539164999945,-69.34365950899996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
34,-26.87147591599995,-69.34691691199998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
35,-26.871457840999938,-69.35021585699997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
36,-26.87135482499997,-69.35331713399995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
37,-26.87075835799993,-69.35612587399999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
38,-26.870245721999936,-69.35877037999995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
39,-26.86963145799996,-69.36149229699998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
40,-26.868001702999948,-69.36364360099998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
41,-26.86616202199997,-69.36614136299994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
42,-26.86461318499994,-69.36825428099996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
43,-26.862961215999974,-69.37058141999995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
44,-26.862155319999943,-69.37271705799998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
45,-26.861939993999957,-69.37636474899995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
46,-26.86235683299998,-69.37915676099993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
47,-26.86281452199995,-69.38208512299997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
48,-26.863269937999974,-69.38489006099996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
49,-26.863186948999957,-69.38811943499996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
50,-26.863099172999966,-69.39145948099997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
51,-26.863095002999955,-69.39451886899997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
52,-26.86306245299994,-69.39740443099998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
53,-26.863090529999965,-69.40037490799995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
54,-26.86331280399997,-69.40292121599998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
55,-26.86370952699997,-69.40653368799997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
56,-26.864200494999977,-69.41103956899997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
57,-26.86475282799995,-69.41409084899993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
58,-26.86557431099993,-69.41766169599998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
59,-26.86643418099993,-69.42190842799994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
60,-26.866988654999943,-69.42478797099994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
61,-26.867626362999943,-69.42749592699994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
62,-26.868279520999977,-69.43081462899994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
63,-26.868918806999943,-69.43427934299996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
64,-26.869783153999947,-69.43834446999995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
65,-26.870555132999986,-69.44207941999997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
66,-26.871242664999954,-69.44555453899994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
67,-26.87195926099997,-69.44895087399993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
68,-26.87167521999993,-69.45240608099994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
69,-26.871446359999936,-69.45615174599993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
70,-26.871099172999948,-69.45990252499996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
71,-26.87086876099994,-69.46382425699994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
72,-26.87056103499998,-69.46747572699996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
73,-26.870284755999933,-69.47118348099997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
74,-26.87003188999995,-69.47459813499995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
75,-26.869753714999945,-69.47821889399995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
76,-26.86942343999993,-69.48201748399998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
77,-26.86920546299996,-69.48552345299998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
78,-26.86898020199993,-69.48853895799994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
79,-26.86871746299994,-69.49148709999997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
80,-26.86850360799997,-69.49456600399998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
81,-26.870328487999927,-69.49714248699996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
82,-26.87264974599998,-69.49879352999994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
83,-26.87514324399996,-69.50060098699998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
84,-26.87822235799996,-69.50205169299994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
85,-26.881227474999942,-69.50352283099994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
86,-26.884381433999977,-69.50500208099999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
87,-26.88665792999996,-69.50677806499993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
88,-26.889429340999985,-69.50872365399994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
89,-26.891145946999927,-69.51000756099995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
90,-26.893833099999934,-69.51181629499996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
91,-26.89653487299995,-69.51394280899996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
92,-26.89955687099996,-69.51605898899999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
93,-26.902862493999976,-69.51801031399998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
94,-26.905204009999977,-69.51952145399997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
95,-26.907789841999943,-69.52107080599995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
96,-26.909615636999945,-69.52284885199998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
97,-26.91164288499993,-69.52476153899994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
98,-26.91358499299997,-69.52671345899995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
99,-26.91564043899996,-69.52878454299997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
100,-26.91754208599997,-69.52948621599995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
101,-26.92016985999993,-69.52985383199996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
102,-26.922536839999964,-69.53018447199997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
103,-26.924559820999946,-69.53207958399997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
104,-26.92708751199996,-69.53473569699997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
105,-26.92927037699997,-69.53685928099998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
106,-26.931488608999928,-69.53905082399996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
107,-26.93381707499998,-69.54140371199998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
108,-26.93598740799996,-69.54352133799995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
109,-26.93833130799993,-69.54590900799997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
110,-26.940886379999935,-69.54841195499995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
111,-26.94326208299998,-69.55074167999999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
112,-26.94561799799993,-69.55240324699997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
113,-26.948157037999977,-69.55412592399995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
114,-26.95109492099993,-69.55606623799997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
115,-26.953523848999964,-69.55766060299999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
116,-26.95574214799996,-69.55911891099998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
117,-26.95699116599997,-69.56099190199996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
118,-26.958459580999943,-69.56307602799995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
119,-26.96024676099995,-69.56546979299998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
120,-26.96186798699995,-69.56751517599997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
121,-26.96292916899995,-69.56959011599997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
122,-26.963557529999942,-69.57256747099996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
123,-26.964199013999973,-69.57554594299995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
124,-26.964842816999976,-69.57857931999996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
125,-26.96549334999997,-69.58028387999997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
126,-26.96641209299997,-69.58413913999993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
127,-26.96793097799997,-69.58699988699993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
128,-26.96876128899993,-69.58865674699996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
129,-26.96999853099993,-69.59049069399998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
130,-26.97087118199994,-69.59227539799997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
131,-26.97245310199997,-69.59594317599993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
132,-26.973376319999943,-69.59754119799999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
133,-26.97551133899998,-69.59818252999997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
134,-26.977724337999973,-69.59763744499998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
135,-26.980421185999944,-69.59964315299999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
136,-26.983530706999943,-69.60195530499993,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
137,-26.98572588099995,-69.60421663699998,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
138,-26.98798568399997,-69.60662766399997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
139,-26.990251823999984,-69.60898509699996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
140,-26.992483937999964,-69.61153853999997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
141,-26.99396900299996,-69.61384733899996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
142,-26.995301678999965,-69.61612050699995,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
143,-26.99631397199994,-69.61985755899997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
144,-26.99495889299993,-69.62272514899996,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
145,-26.996553623999944,-69.62689015899997,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
146,-26.99654712199998,-69.62951083799999,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
147,-26.99660927399998,-69.63206767299994,CARRERA PINTO - LA COIPA 220KV,671.0,CIA. MINERA MANTOS DE ORO,220.0,EN OPERACION,1991-01-01,78.43,COPIAPO
