,ID_LIN_TRA,NOMBRE,CIRCUITO,TRAMO,PROPIEDAD,TENSION_KV,LONG_KM,ESTADO,F_OPERACIO,FECH_ACT,PROVINCIA,Latitud,Longitud
490,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.928020946999936,-71.12657934999999
491,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.91863771799996,-71.10463199099996
492,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.903041316999975,-71.08636975599995
493,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.87965724299994,-71.07885293399994
494,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.86263669699997,-71.05376313599999
495,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.84519945799997,-71.04309113499994
496,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.83148983099994,-71.04047544199994
497,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.82020673899996,-71.02938355099997
498,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.81470011899995,-71.02470787399994
499,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.78999907899998,-71.00681425299996
500,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.76840634799993,-70.99069969499993
501,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.76583263499998,-70.98905792099998
502,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.75116959199994,-70.98022535699994
503,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.701210120999974,-70.95684769599995
504,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.69196751499993,-70.95251765899997
505,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.66643815599997,-70.93974473999998
506,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.654657278999935,-70.93394683999998
507,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.64111544599996,-70.93345052599994
508,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.627874014999975,-70.94761042899995
509,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.61006471699994,-70.94767278399996
510,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.590177755999946,-70.95134359199994
511,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.55410499799996,-70.93716138999997
512,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.538830048999955,-70.92963286499997
513,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.50677524699995,-70.91919615699999
514,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.49363882799997,-70.93185088899997
515,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.47223113199993,-70.94471714899998
516,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.45565900199995,-70.94011468799994
517,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.43483838299994,-70.92505938599999
518,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.410566993999964,-70.90276597499997
519,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.40083936299993,-70.90252174099999
520,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.37335428099993,-70.90807273599995
521,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.341907283999944,-70.88675646899998
522,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.33569729199996,-70.87992701399997
523,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.31937752099998,-70.87113184699996
524,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.28438653799998,-70.84711986199994
525,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.263105639999935,-70.84828664099996
526,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.24295329199998,-70.84827117899994
527,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.22329109299994,-70.849962
528,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.22132925999995,-70.85105168499996
529,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.19580335799998,-70.84390785899996
530,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.17471843199996,-70.85001412599996
531,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.16570086399997,-70.84402533099995
532,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.13043924599998,-70.81445207299998
533,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.11303261099994,-70.78971060999999
534,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.10644057099995,-70.78099777699998
535,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.083148395999956,-70.76823188599997
536,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.04725156899997,-70.74442647099994
537,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.03629029199993,-70.74165706499997
538,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.01916953099993,-70.73118268099995
539,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-34.00749670299996,-70.72910285699999
540,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.99018658199998,-70.72666520399997
541,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.95130828899994,-70.73825855099994
542,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.944277747999934,-70.73832903699997
543,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.92296590799998,-70.73853566299994
544,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.903389137999966,-70.75390839299996
545,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.88213226899995,-70.76106284199994
546,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.87859539799996,-70.76325670399996
547,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.875664824999944,-70.76506368999998
548,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.873065236999935,-70.76669092499998
549,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.86610413799997,-70.77247469999998
550,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.85617141899996,-70.78072592499996
551,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.852855026999976,-70.78160183399996
552,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.846024082999975,-70.78340579799993
553,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.83968247499996,-70.79475456999995
554,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.830965161999984,-70.80094520999995
555,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.827672905999975,-70.80323631599998
556,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.812688176999984,-70.80876490099996
557,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.786350040999935,-70.80871208699995
558,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.77293105799998,-70.80034707899995
559,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.76724676699996,-70.794906
560,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.76367543899994,-70.79523086699999
561,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.75006042599995,-70.79646978399995
562,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.73426628999994,-70.79169919999998
563,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.728066282999976,-70.79835395399994
564,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.71826264199996,-70.79811480599994
565,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.71116029199993,-70.79796928199994
566,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.69426473599998,-70.78324090999996
567,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.69221757899993,-70.78415635699997
568,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.69308684099997,-70.78177907799994
569,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.692581049999944,-70.77739069299997
570,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.692037754999944,-70.77268916899999
571,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.691635255999984,-70.76920734099997
572,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.69132330399998,-70.76651039599994
573,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.69027982799997,-70.75748758799995
574,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68932640299994,-70.74927169099993
575,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68774025299996,-70.74190026899998
576,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68638617399995,-70.73499717799996
577,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68600453899995,-70.73310727299997
578,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68571608899998,-70.73166714799999
579,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68473792499998,-70.72680980399997
580,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68479678299997,-70.72328196599994
581,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.68991188899997,-70.71562024699995
582,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.69215680199994,-70.71235483799995
583,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.70173625899997,-70.70030498799997
584,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.707471546999955,-70.69871036999996
585,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.71190169999994,-70.69746738499998
586,814.0,ANCOA - ALTO JAHUEL C2,C1,ANCOA - ALTO JAHUEL C2,TRANSELEC S.A.,500.0,257.49,EN OPERACION,2015-01-01,2023-04-20,CACHAPOAL-COLCHAGUA-CURICO-LINARES-MAIPO,-33.713295365999954,-70.69440235099995
587,,,,,,,,,,,,,
588,1166.0,NUEVA CARDONES - CUMBRES,C1 - C2,NUEVA CARDONES - CUMBRE,TRANSMISORA ELÃCTRICA DEL NORTE S.A.,500.0,189.02,EN OPERACION,2005-05-07,2023-04-20,COPIAPO-CHANARAL,-26.259291065999946,-69.99028528499997
